ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
6607,1,7,7,116.7240307,27,178,20,1287.293808,581.5907846,27,19,1
6608,1,13,10,119.4019426,1619,20,7,1524.866652,1089.747329,11,5,0
6609,1,8,7,226.3458265,904,290,30,2461.658608,826.3526563,4,4,1
6610,1,29,28,44.64079331,198,124,27,711.7132792,237.8693134,3,0,1
6612,1,295,238,310.073082,2525,530,57,5370.403411,2150.179679,29,27,0
6613,1,3,3,105.5044174,901,308,144,2218.658804,1075.688932,28,22,1
6614,1,40,32,41.13262298,1699,2,2,3247.855275,972.5686737,0,0,0
6615,0,168,168,274.3516871,711,24,45,7466.921485,2461.953779,1,0,1
6616,0,1,1,188.3412636,809,0,0,4585.116864,2115.156121,2,0,1
6617,1,126,102,205.7672425,3449,37,86,999.0084762,628.3594547,11,5,1
6618,1,33,27,156.1737346,834,55,51,8256.125172,5244.247819,18,10,1
6619,1,26,21,93.26443599,1122,0,0,4285.661743,1870.245558,5,2,1
6620,0,365,292,482.1576566,1457,0,36,7845.077431,5590.117534,6,6,0
6621,1,115,93,295.9681695,1469,441,0,2234.817723,710.6665018,30,23,1
6622,1,180,144,182.1024566,2820,84,8,4747.037826,3945.665755,30,24,1
6623,1,75,61,77.00748017,2521,206,0,552.6335055,175.4125019,15,9,1
6624,1,109,89,201.3554906,2005,214,0,1771.408876,1464.261358,10,5,0
6625,1,80,66,258.3898854,529,133,0,9577.898001,3896.51861,31,25,1
6626,1,102,83,164.453117,1860,221,2,1017.739493,645.2618808,12,12,0
6627,1,68,57,256.5309464,3419,40,0,4640.573002,1223.33227,22,14,0
6628,1,269,215,302.3725726,1520,411,0,2879.906073,1410.094214,9,5,1
6629,1,47,40,146.3366645,2572,0,38,1580.50002,892.883,16,9,0
6630,1,74,59,996.1507166,1791,299,15,1793.95654,225.4378548,10,10,0
6631,0,271,218,633.2241238,3451,129,0,7664.557028,6292.282094,4,4,1
6632,1,118,96,441.3562784,1445,0,0,2219.350067,1383.779997,29,21,1
6633,1,4,4,44.93055516,2570,48,0,3663.514614,2414.714274,26,21,1
6634,1,15,15,139.6985198,171,165,255,3027.647093,1680.639324,12,12,1
6635,1,51,41,98.46542665,644,216,55,5847.168146,797.0823596,10,6,0
6636,1,195,160,296.6478562,3323,14,0,5692.449185,4211.282368,9,9,1
6637,0,31,31,46.6207187,784,0,1,1398.45087,930.8670019,15,10,1
6638,1,211,169,278.8396962,2469,0,0,907.3969651,269.9021383,26,21,1
6639,1,11,10,223.4506887,1028,0,33,1388.298381,325.4820771,9,3,1
6640,0,54,43,92.96667328,1137,0,3,6622.650035,216.216115,7,2,1
6641,1,126,103,254.1443376,2975,73,7,6028.775624,4563.501755,14,14,0
6642,1,83,67,90.87097409,1388,130,49,3561.72256,2668.661492,31,23,1
6644,0,73,61,74.8597994,341,0,8,2987.026722,1740.13719,0,0,0
6645,1,7,6,97.16331675,2915,33,5,3810.630779,2828.191109,13,8,1
6646,1,6,6,110.7892144,2393,275,1,1962.675457,1324.638248,13,13,1
6647,1,216,210,270.1434724,3487,109,25,7776.801066,5954.74196,11,11,0
6648,1,74,59,84.11373693,600,10,0,901.0269904,334.1893635,0,0,1
6649,1,15,12,15.8369528,1448,65,69,1222.474509,943.704493,25,19,1
6650,1,33,33,182.9903642,1043,0,53,3482.755092,2681.917467,24,15,1
6651,1,46,37,107.8103841,2537,48,0,2755.288602,417.6420443,7,2,0
6652,1,6,5,190.8546608,817,149,11,968.4472178,582.6125073,29,19,1
6653,1,197,158,296.1856011,1431,0,1,3271.557961,1525.21993,18,12,0
6655,1,62,50,78.26691626,2336,0,0,4214.118972,2459.989991,4,0,1
6656,1,2,2,125.2083522,87,85,0,4220.474855,2903.419711,23,20,1
6657,1,130,104,460.4219615,244,20,124,2051.115867,914.4443126,24,15,1
6658,1,41,35,106.7165408,1548,0,58,1610.865769,972.9222783,17,12,1
6659,0,1,1,18.58662261,961,0,0,10711.82351,1722.780026,27,22,0
6660,1,15,15,45.15585146,3166,59,4,2451.593448,832.7610962,18,12,0
6661,1,260,215,283.4883039,645,53,30,3173.221187,742.8730978,12,7,1
6662,1,50,41,162.381864,2281,0,0,6868.117827,4065.47517,10,10,1
6663,1,55,45,62.71676794,3454,73,44,5772.168702,1920.848499,26,21,1
6664,1,20,16,160.2290894,1387,330,53,4233.145684,2374.25768,23,19,1
6665,1,15,15,70.09399494,656,175,0,3061.786887,740.8487756,10,10,1
6666,1,23,22,118.2709343,1146,59,0,2842.404321,2093.07815,11,9,1
6667,1,135,108,169.4268992,2506,21,0,6132.328876,1950.251822,24,22,1
6668,0,12,12,29.04327701,333,139,136,3141.137686,911.7237842,3,3,1
6669,1,71,57,224.0205115,3468,58,5,7618.956862,3023.307726,27,17,1
6670,1,33,27,57.25482654,2853,66,0,697.4539857,222.3549681,19,17,1
6671,1,56,45,193.3347805,3334,468,4,3029.615073,1560.18257,29,21,0
6672,0,56,46,197.9984759,2042,0,0,1699.215153,1152.756042,7,4,0
6673,0,30,30,203.3006212,2635,29,109,711.8453834,106.5020416,4,0,0
6674,1,8,8,15.33276463,2899,70,0,6065.66185,2093.986089,17,11,1
6675,1,91,74,104.5198231,3425,456,0,1732.545511,984.2207697,11,4,1
6676,1,68,58,226.0370156,3248,143,0,2469.638877,1575.598196,30,22,1
6677,1,48,48,177.5628819,2595,276,0,2441.114875,563.8996044,3,3,0
6678,0,6,5,297.0632674,1818,144,0,9479.241858,2599.903688,12,10,1
6679,1,108,86,134.8749425,19,644,86,2262.45968,1113.870746,19,19,1
6680,1,45,45,227.8118289,3284,19,34,3769.029281,2160.886647,13,10,1
6681,1,2,2,153.7471555,1305,85,0,5316.482864,2030.529322,17,9,0
6682,1,203,163,282.3133092,3106,22,0,4809.252305,937.364628,6,5,1
6683,0,47,38,118.8691376,2224,554,0,928.4380619,736.5493803,11,5,0
6684,1,55,55,162.0037824,1107,0,68,1476.620525,558.3129635,25,22,1
6685,1,53,44,210.5960801,3359,121,4,2713.365893,1465.32562,23,21,1
6686,1,59,48,170.0935501,2952,331,0,4578.41528,2705.900869,18,18,1
6687,1,32,25,150.7152104,3395,0,46,6235.5393,4608.259377,28,18,1
6688,1,162,132,227.6390701,3227,225,0,2070.350529,436.919086,12,10,0
6689,1,13,11,77.30727127,3336,7,0,2678.234803,1408.157728,1,0,1
6690,1,243,194,316.8042789,895,0,0,1836.610054,317.9575952,5,5,1
6691,1,132,106,306.7216825,3038,251,14,2766.754002,1166.546241,19,15,0
6692,1,25,25,105.4885369,2382,188,0,1759.100305,1439.50552,28,19,0
6693,1,64,52,267.4175707,303,97,1,3249.284264,1898.107018,8,8,0
6694,1,2,2,157.7070608,2864,60,2,4179.897726,785.6124329,24,17,0
6695,1,95,76,262.118166,2177,45,57,8992.646297,3182.573034,23,16,0
6696,1,52,52,91.91275678,586,0,88,7703.39094,902.6050465,13,6,1
6697,1,94,76,328.206868,1503,274,35,3093.064342,1287.229749,6,6,0
6698,1,28,22,213.1164517,2475,0,29,1639.68217,990.1965012,28,27,1
6699,1,184,147,257.0525878,2506,266,0,2793.899905,1647.608292,17,11,0
6700,1,12,10,306.9109091,2922,0,0,8899.10566,6871.861771,3,3,1
6701,1,88,73,321.8169938,2753,154,0,2217.340224,1325.176525,21,20,1
6702,0,101,82,437.7860935,286,40,0,4787.578581,2728.10118,14,8,1
6703,1,5,5,216.6362812,2329,108,0,1010.133823,536.8872083,6,4,1
6704,0,25,23,68.10449422,599,32,0,7725.003581,4508.098615,1,1,0
6705,1,158,136,359.2563667,2506,0,16,11183.6268,2318.86963,12,11,1
6706,1,159,130,323.280673,341,5,62,2921.952554,1239.809287,5,0,1
6707,1,10,9,180.632369,2416,13,64,6772.775522,2248.84062,11,7,0
6708,0,4,4,120.0508448,983,11,7,1825.468848,971.0560684,19,18,0
6709,1,211,171,236.9059388,2959,47,10,8220.286469,752.3677846,6,4,1
6710,1,23,19,181.649615,280,184,29,2851.018216,506.339391,10,6,1
6711,1,219,176,390.3923808,875,95,0,2344.242953,1707.354771,12,7,0
6712,1,74,62,148.7615137,2326,130,66,3062.785033,1569.001878,21,21,1
6713,1,66,53,188.7001874,3398,11,17,2336.287121,1908.517058,30,20,0
6714,1,37,31,198.7762072,1215,249,0,2135.571262,376.9273064,5,3,1
6715,0,225,187,301.9961618,384,4,0,3763.598729,558.9282043,1,1,1
6716,1,13,10,62.14847923,958,0,47,550.2531736,222.4599737,19,17,1
6717,1,52,52,104.0099898,3346,176,38,342.737371,190.3538451,22,15,1
6718,1,38,38,140.1596487,2552,35,42,5993.00355,4659.179395,29,25,1
6719,0,63,54,117.2192841,96,0,135,5851.898271,4745.509305,10,6,1
6720,0,51,41,88.53254699,1213,0,147,3532.981242,1809.168156,13,7,1
6721,1,14,14,28.5740902,2789,0,46,1454.878206,1065.877178,5,5,1
6722,0,119,95,317.3771778,2222,0,64,2758.351195,1073.806787,8,8,1
6723,1,121,97,193.0569446,473,34,24,4344.360643,2264.211324,27,20,0
6724,1,99,80,291.7845243,1140,0,15,3273.265755,110.5416978,10,8,0
6725,1,21,17,51.59102871,763,46,0,5644.477253,511.0535115,21,17,0
6726,1,24,20,82.98398938,2343,0,5,4776.87865,3965.525221,28,20,1
6727,1,33,27,177.8948335,2017,62,0,4734.38663,768.3181776,26,24,1
6728,1,6,6,84.4621503,894,36,0,4803.468195,3845.846789,15,15,1
6729,1,143,115,161.8643978,2399,78,28,2074.419477,1351.456056,5,3,1
6730,1,6,6,382.1265606,3432,16,79,4048.797895,1546.63949,26,25,0
6731,1,57,57,239.3995536,3166,80,0,8361.093183,1031.330189,23,23,0
6732,1,70,56,126.7210514,1021,165,10,6313.943597,4927.843206,16,16,1
6733,0,13,11,574.9978474,1943,161,57,5717.751458,3589.225581,2,2,1
6734,1,268,218,550.6860228,1843,16,4,8776.101526,4595.939927,21,13,0
6735,0,186,149,214.4243822,1069,99,0,1286.535134,551.5251961,1,0,0
6736,1,25,20,145.3523488,1760,246,0,3623.065532,730.3936989,22,14,1
6737,1,143,115,290.1577613,2067,51,20,3956.839154,1574.685074,16,16,1
6738,1,47,38,101.7639081,3062,218,0,7253.221876,4816.190875,21,13,1
6739,1,1,1,35.70277204,3451,92,10,2210.602135,1772.491609,29,21,1
6740,1,26,24,183.3933539,2482,96,28,5149.625173,3538.532395,22,21,1
6742,1,21,17,70.94903765,3163,111,0,3177.166655,1467.992693,9,9,0
6743,1,21,18,56.52795547,174,5,0,5488.903045,2532.344665,20,18,0
6744,1,214,172,298.5788685,2626,0,148,2965.856188,260.4592617,4,0,1
6745,1,11,9,183.5925787,3452,79,32,1415.365302,1172.126444,25,23,0
6746,1,10,8,151.3948827,2853,264,0,3370.46194,2330.883895,28,22,0
6747,1,41,41,124.6320737,2202,0,133,1658.527651,771.8635507,3,3,1
6748,1,11,9,167.038328,418,330,0,3015.210965,2237.250106,22,17,1
6749,1,70,56,91.02126749,2955,237,0,2631.279809,1710.574461,15,15,1
6750,1,156,126,296.6011184,1136,26,0,930.7530517,684.6595187,6,2,1
6751,0,11,9,46.36385191,1268,168,118,9326.88486,5861.223264,1,1,0
6752,1,51,41,213.7928816,1116,0,87,2452.617703,1035.543998,25,24,1
6753,1,42,34,188.8241401,2537,74,34,2597.573185,776.8131676,3,0,1
6754,1,50,40,65.04771416,1433,259,79,2432.273725,570.7442252,21,14,0
6755,1,26,26,459.8084602,3102,58,30,5493.630262,634.6220032,19,12,1
6756,1,43,34,62.44775671,2904,0,0,3804.452427,389.5881492,7,7,1
6757,1,17,13,39.79552105,19,0,0,7818.401238,4630.038856,19,13,1
6758,1,13,11,60.2048463,1344,577,27,3238.613991,2679.272004,4,4,1
6759,1,20,20,73.90103025,1309,0,0,2456.236953,1003.547106,5,0,0
6760,0,131,105,267.2081985,483,443,45,4511.951283,2512.383742,7,7,1
6761,1,158,128,373.3377658,1777,204,0,7051.727307,2456.091076,21,14,1
6762,0,46,38,346.6017274,2057,39,0,709.6241191,208.6880177,19,17,1
6763,1,13,13,623.9981672,1325,18,56,3305.793346,1225.293763,31,23,0
6764,1,95,76,355.4771156,721,112,53,2560.191128,1175.89385,15,9,1
6765,1,106,85,111.5363912,492,163,55,3367.506298,1403.375815,11,6,1
6766,1,118,95,125.3185253,3418,220,0,5083.607332,2264.308826,28,20,1
6767,1,186,149,267.521297,2433,57,0,1158.326702,799.2268854,22,22,0
6768,1,29,29,39.39448318,1793,83,0,7455.128314,6027.960149,18,15,1
6770,1,13,11,43.36670561,2206,0,355,5586.87829,2352.945479,1,1,0
6771,1,89,72,164.2812266,3219,39,0,6957.838931,2107.116727,19,11,1
6772,1,64,52,67.32353751,3195,445,0,4541.32229,3531.0466,31,20,0
6773,1,34,32,63.24065399,2765,95,17,9551.02606,2355.308394,16,16,0
6774,1,10,8,85.43585604,1490,80,106,1223.088757,699.4323473,5,5,0
6775,1,308,308,358.3300768,1256,369,83,6622.132717,2590.605066,30,23,1
6776,1,56,45,57.84623309,2203,30,32,3002.236548,1423.645415,8,5,1
6777,0,77,61,146.8130862,2647,178,0,976.8257105,494.541276,3,3,1
6778,1,11,11,50.55292341,644,0,0,4352.561796,3589.481228,23,15,1
6779,1,43,35,117.3036179,2085,227,4,1788.472183,1423.483562,5,5,0
6780,1,392,314,407.5316427,41,0,0,1202.737431,687.8524167,16,11,1
6781,1,78,63,208.9957572,1633,0,0,2458.902972,188.2343028,24,16,0
6782,1,10,10,20.22779568,2042,0,18,2878.684634,666.0455641,26,23,1
6784,1,23,18,219.649366,10,103,17,3497.731384,2078.627695,10,10,1
6785,1,62,62,94.3539493,2117,117,118,2989.80166,347.6713677,15,14,0
6786,0,56,47,122.5997391,622,109,184,4334.953083,2492.445466,9,5,1
6787,1,1,1,30.66405214,2875,4,0,4781.063714,2563.968277,21,13,1
6788,1,15,12,32.97302209,3024,0,19,2431.600454,622.9877012,2,1,0
6789,1,1,1,159.9164273,3305,121,0,3912.544809,1029.75014,15,10,1
6790,1,171,137,540.3180652,1938,384,10,4966.83823,2837.883948,9,6,0
6791,1,65,52,66.63413251,542,302,73,6281.807579,3337.373563,28,19,1
6792,1,5,5,157.734191,866,34,86,4937.071827,3047.34594,30,19,1
6793,1,6,5,76.70649399,1010,164,0,3069.298306,2033.987806,26,18,1
6794,1,99,80,162.986831,227,0,0,3675.101638,1803.088245,3,3,1
6795,0,64,55,133.4088232,1308,110,49,2150.20767,1188.823426,2,0,1
6796,1,52,44,230.6519975,588,0,12,2352.195649,82.7199135,24,23,0
6797,1,9,8,117.0276369,2171,168,105,6564.306367,1530.141432,24,17,1
6798,1,143,115,304.7169989,490,489,56,3088.804463,547.7281542,7,5,1
6799,0,240,193,514.6295525,1638,204,84,5725.431359,2518.525892,4,3,1
6800,0,84,67,84.49090289,1572,4,0,1590.987228,907.0314296,9,9,0
6801,1,98,78,179.5344194,2081,205,59,6627.447755,304.7418893,3,0,1
6802,1,14,13,64.82062804,72,75,28,2692.285911,795.9870166,25,16,1
6803,0,27,27,38.42837151,2031,114,37,5427.575068,4024.740163,3,3,0
6804,1,99,84,131.6670828,1304,85,0,7098.9203,4172.237142,30,19,1
6805,1,33,29,55.29694944,3108,105,33,3874.641051,2850.201742,25,23,1
6807,0,244,206,265.7393984,33,0,110,2411.644114,1128.821683,1,0,0
6808,1,51,51,104.0302615,584,0,41,4648.338204,3227.543561,26,23,1
6809,1,63,51,215.9617708,555,393,221,5500.121257,2540.132145,3,0,1
6810,1,68,55,110.2307709,2090,454,0,7284.171733,2572.856425,13,5,1
6811,0,126,101,178.1501031,58,403,0,5070.298367,3679.864573,10,10,1
6812,1,10,8,28.88828631,115,297,13,2011.088563,1173.039435,14,9,1
6813,1,52,42,138.3378596,19,156,1,597.4627375,448.4141138,19,17,0
6814,1,8,7,128.2829813,807,9,15,4562.872733,2398.304529,3,0,1
6815,1,20,16,43.89238303,3435,41,52,1684.204898,620.6008242,29,21,1
6816,1,134,109,191.4094792,2555,53,0,606.0650684,336.527157,3,2,1
6817,1,18,14,31.53956534,409,0,39,2403.774486,1990.609525,12,7,0
6818,1,96,84,154.5387015,593,0,174,1751.125392,865.9304457,12,9,0
6819,1,5,5,23.58684237,2839,235,47,5430.72702,2335.574551,8,7,1
6820,1,11,10,100.8875394,855,0,0,4507.492223,3358.888178,10,6,0
6821,1,293,236,406.5370377,2182,0,0,3170.338531,2120.335872,23,21,0
6822,1,71,65,136.7774094,458,83,4,2736.340653,1623.982277,17,16,0
6823,1,32,27,52.715686,3069,13,86,5420.084673,3110.805038,3,3,0
6824,1,8,8,189.0447318,2162,136,152,4115.329956,2962.673781,20,13,1
6825,1,15,14,58.54106589,2225,13,35,5954.779485,4463.243141,23,20,0
6826,1,14,14,109.6986381,778,43,140,4780.46338,3888.732676,17,11,1
6827,1,121,97,140.8204691,373,0,37,1576.470423,613.8760616,9,7,1
6828,1,21,18,84.96134924,408,193,2,6396.028346,1235.559819,2,1,1
6829,1,132,106,279.2307395,2450,248,0,4351.126668,1386.273879,16,10,0
6830,1,15,13,35.73124096,3475,0,0,2750.707337,787.3240031,9,9,1
6831,1,153,124,376.2257349,3298,190,30,7196.002641,3234.917933,31,28,0
6832,1,19,18,27.64803681,2033,54,0,1673.577755,1031.023676,23,17,0
6833,1,98,98,336.5391767,715,183,21,4146.877946,2660.956071,23,19,0
6834,1,149,123,343.1875182,453,647,0,1699.338969,628.1146045,25,20,0
6835,1,19,18,38.46192135,3327,0,127,2975.225977,331.3772331,11,9,1
6836,0,54,43,589.6981679,465,188,0,178.2323133,85.1655055,4,4,1
6837,1,60,48,275.5756962,1175,0,140,5382.497531,3437.505502,4,3,1
6838,1,27,27,128.5235718,1943,66,0,1878.213829,1293.257595,9,3,1
6839,1,34,31,57.14253718,1872,158,32,2935.589537,1477.390119,22,13,1
6840,1,117,94,249.7843417,908,239,4,2006.107104,932.289991,10,5,1
6841,1,21,17,155.7659266,3255,0,22,6635.621484,4533.541001,9,9,0
6842,1,32,25,37.15787546,1181,113,0,4808.375114,2401.788479,26,24,1
6843,1,4,4,12.49372639,692,51,0,1128.544418,465.855427,16,9,0
6844,1,21,21,110.8004364,3274,36,23,5410.97711,4104.403442,10,7,0
6845,1,120,97,244.8753323,3355,4,0,4310.30097,840.8176546,8,3,0
6848,0,193,155,212.7380248,3369,488,0,3594.175103,1005.383262,8,8,0
6849,1,4,4,64.41599267,3125,0,0,2815.772108,1478.763582,26,24,1
6850,0,219,181,346.1861527,1243,377,83,4911.848014,2221.452213,22,14,1
6851,1,75,69,185.1656368,3035,141,0,6214.775597,3209.884609,12,12,1
6852,1,4,4,203.4635258,1635,322,13,2788.665562,1573.012552,16,8,1
6853,1,93,74,192.805774,416,206,0,8580.040403,4589.723055,30,22,1
6854,1,169,136,459.1729099,2682,183,4,1908.154268,953.0236208,5,5,1
6855,1,60,50,271.1702055,652,0,68,8104.740324,5890.872351,18,11,1
6856,0,9,9,26.48297757,313,9,5,9066.348824,1512.261033,7,7,0
6857,1,13,13,114.1454252,1626,0,119,1993.905264,409.392666,17,13,0
6858,1,28,26,260.630142,380,56,25,5885.61644,858.8325459,3,3,1
6859,1,145,117,165.8236744,1866,8,10,11090.49061,1016.677312,15,8,0
6860,1,44,35,446.1764101,1601,49,77,3070.496463,387.2419251,6,6,1
6861,0,5,5,190.7641536,2843,101,46,2567.009896,1095.081471,2,0,1
6863,1,17,17,56.22350153,1909,15,0,2806.582288,663.6282863,29,25,0
6864,1,236,190,338.835861,1237,0,0,2297.51282,662.4563512,14,13,1
6865,1,208,166,419.9969421,965,73,0,4637.971453,1994.911716,27,18,0
6866,1,117,94,176.2925966,1922,38,19,1812.813362,411.4529457,27,24,1
6867,1,359,288,724.3310161,1308,52,0,3596.555083,2805.152919,9,6,1
6868,1,2,2,237.8668546,49,0,35,5912.940121,1262.326155,21,16,1
6870,1,4,4,17.25472397,698,487,4,2904.188799,590.53127,25,15,1
6871,1,1,1,2.894851785,1706,112,0,1734.157048,974.5104322,8,8,1
6872,0,5,4,45.78295557,769,101,9,7137.455299,4480.859354,2,1,0
6873,1,43,43,446.7068249,504,277,73,1679.986535,960.3596462,20,13,1
6874,1,0,0,5.775037071,51,0,0,4273.741728,3560.69102,12,12,1
6875,1,0,0,42.83648293,131,98,0,1805.169359,1279.101774,20,12,0
6876,0,22,22,140.9045724,1506,205,62,5703.523952,4593.753254,15,7,0
6877,1,64,56,218.0137627,1815,3,0,2033.546935,1503.338508,26,24,1
6878,1,33,26,39.32213966,1590,301,72,1959.520091,1355.042198,20,18,1
6879,1,21,17,175.4294807,3175,293,138,2947.883304,2040.690033,1,0,1
6880,1,188,150,208.4034848,215,51,58,1516.288009,1204.300096,25,24,1
6881,1,2,2,76.66626898,2319,50,51,3104.340796,423.7548512,16,9,1
6882,1,7,7,23.49706262,1241,23,0,5166.436243,4152.832198,9,9,1
6883,1,33,33,201.5593771,1336,68,11,3437.288,1747.343693,30,23,1
6884,1,64,59,135.5497941,1889,32,0,2129.537888,1198.952118,4,4,0
6885,1,19,16,119.8788627,1012,0,0,2674.016634,1855.686649,29,19,1
6886,0,130,104,138.7631837,2865,28,44,4119.600233,1229.221399,1,0,1
6887,1,5,4,312.5520573,3273,0,0,2128.656313,922.0148552,14,13,1
6888,1,64,51,435.6050205,3027,27,20,3715.38907,1306.238499,14,10,1
6889,0,23,19,157.9508299,1481,223,0,670.3671146,326.7785948,5,5,0
6890,1,41,33,624.7127593,1481,412,9,2514.844074,1947.952854,16,8,1
6891,1,7,7,64.14207583,231,338,35,1837.707024,1482.466267,16,16,1
6892,1,2,2,18.3876131,3115,42,2,2907.484024,2118.051613,19,11,1
6893,1,183,146,241.8294162,2481,0,0,2066.914443,762.8520526,28,27,1
6894,1,3,3,350.901405,3243,235,125,5414.834097,1544.587828,7,7,0
6895,1,316,253,337.3586673,1650,3,135,2077.656159,1261.629946,4,0,1
6896,1,53,43,172.7062392,372,2,27,14367.2659,3314.958521,20,20,0
6898,1,25,20,89.28331438,1326,0,0,3107.375405,520.8279606,27,17,1
6899,1,125,100,227.0562275,2694,252,4,5115.006025,735.9783953,25,19,1
6901,1,93,75,95.51696063,2949,138,17,4199.978223,494.9654091,22,15,1
6902,0,7,6,211.3816605,713,90,0,2881.842425,955.4268014,28,25,1
6903,1,103,83,204.4665046,1235,164,0,3591.117185,617.438171,21,15,1
6904,1,29,24,199.791624,357,125,0,3433.081982,828.9534696,30,25,1
6905,1,58,51,234.1082226,335,0,65,724.8958062,544.4318274,20,13,0
6906,1,92,73,119.7763366,972,59,0,2336.970336,736.2612316,6,6,1
6907,1,9,9,109.9701686,1320,0,0,1029.566888,359.1108143,28,22,0
6908,1,177,152,228.0933494,2863,389,27,1607.43977,696.4281414,30,29,0
6909,0,54,44,74.38998873,1096,0,0,2652.236302,1704.227509,19,18,1
6910,0,296,296,359.8986539,733,190,34,6266.276686,3028.444388,2,2,0
6911,1,105,105,107.170143,1141,264,22,1492.833664,608.0158536,5,1,1
6912,1,84,71,125.1985031,2663,48,137,3956.750696,2356.261,24,18,0
6913,1,64,64,104.1555359,1280,0,0,4690.51017,2284.306474,7,5,0
6914,0,1,1,80.33976732,3471,115,83,2329.878384,1029.246313,6,6,0
6915,1,48,38,345.2437513,2305,0,0,8889.775819,4149.145586,13,13,1
6916,1,36,30,66.38411257,2530,346,4,1657.59838,1373.425786,18,18,0
6917,0,22,19,115.2074864,2293,0,80,1842.915101,380.2110813,0,0,1
6919,1,97,79,129.710821,2759,445,0,8592.826351,3234.522487,20,18,1
6920,0,39,39,205.2226497,3000,0,205,4895.187468,1680.175374,21,15,0
6921,1,3,2,28.72204268,1248,55,65,7593.724444,1696.203703,22,18,0
6922,0,32,26,63.73847135,2275,266,143,4404.824021,1549.271888,17,9,1
6923,1,32,32,47.34946097,1838,144,152,279.2009091,117.6818288,25,16,1
6924,1,54,44,319.0522431,876,103,0,3378.622809,2204.230686,8,8,1
6925,1,38,37,331.1232479,2912,3,0,4212.575578,3508.955381,28,26,0
6926,1,92,75,292.7691933,845,0,0,2309.711769,957.8534584,30,21,0
6927,1,67,54,98.35090193,3443,576,4,6579.151369,2451.512499,21,14,0
6928,1,18,15,205.3625729,3061,125,20,3649.618902,2161.936133,19,11,0
6929,1,69,69,144.7795016,2556,42,0,6277.671226,4156.678802,17,16,0
6930,1,28,23,117.9087534,2253,411,0,5066.770273,4109.092583,11,11,0
6931,1,105,85,199.3960406,1075,0,76,3770.820258,2400.898577,10,7,1
6932,0,132,107,193.9644158,2156,491,73,2740.55356,1070.452868,5,5,1
6933,1,34,28,50.11184473,1731,102,0,1583.313741,1105.02163,22,18,1
6934,1,278,225,316.1257195,3031,250,31,8741.49942,6328.088486,24,23,1
6935,0,56,51,243.7395019,1294,120,84,4616.254026,2900.175307,1,0,1
6936,1,82,66,136.8057897,1515,20,0,1132.524365,403.0326137,10,5,0
6938,1,30,25,83.97342802,2713,110,0,7779.261126,4387.776132,28,21,0
6939,1,4,4,56.70866938,1986,0,66,4598.105461,3410.433682,19,11,1
6940,1,6,6,123.703882,3212,4,9,2863.526588,370.4078288,27,25,0
6941,1,134,107,207.3041493,2646,24,0,2904.198481,622.9530146,17,17,0
6942,1,183,147,283.1111386,2395,0,51,798.6427752,417.257083,30,20,0
6943,1,241,193,279.584621,2875,0,111,3938.300665,1810.11364,21,20,1
6944,1,82,66,126.8161601,74,86,13,2857.715904,1095.212455,29,25,0
6945,1,18,16,189.8531344,2710,170,20,3670.752857,1204.376899,11,8,1
6946,1,89,89,147.1898888,1756,43,10,3856.429864,632.1500857,22,21,1
6947,0,48,39,66.45227463,2755,0,45,6529.9887,3093.028256,15,10,0
